,Customer ID,Tenure Months,Location,Device Class,Games Product,Music Product,Education Product,Call Center,Video Product,Use MyApp,Payment Method,Monthly Purchase (Thou. IDR),Churn Label,Longitude,Latitude,CLTV (Predicted Thou. IDR),cluster
602,602,1,Jakarta,High End,No,No,No,No,No,No,Digital Wallet,93.015,Yes,106.816666,-6.2,7460.7,Short-term Customers with High Consumption Levels
603,603,53,Jakarta,High End,Yes,No,Yes,No,No,Yes,Pulsa,122.07,Yes,106.816666,-6.2,7205.9,Long-term Customers with High Consumption Levels
604,604,69,Jakarta,High End,No,Yes,Yes,Yes,Yes,Yes,Debit,140.92,Yes,106.816666,-6.2,6120.4,Long-term Customers with High Consumption Levels
605,605,13,Jakarta,Mid End,No,No,Yes,No,Yes,Yes,Debit,63.375,Yes,106.816666,-6.2,3451.5,Short-term Customers with Low Consumption Levels
606,606,4,Jakarta,High End,No,No,No,No,Yes,No,Pulsa,111.345,Yes,106.816666,-6.2,4189.9,Short-term Customers with High Consumption Levels
607,607,12,Jakarta,High End,No,Yes,Yes,No,Yes,Yes,Pulsa,138.71,Yes,106.816666,-6.2,3127.8,Short-term Customers with High Consumption Levels
608,608,1,Jakarta,Mid End,No,No,No,No,No,No,Pulsa,32.695,Yes,106.816666,-6.2,7001.8,Short-term Customers with Low Consumption Levels
609,609,54,Jakarta,High End,No,Yes,Yes,Yes,Yes,Yes,Pulsa,143.455,Yes,106.816666,-6.2,8045.7,Long-term Customers with High Consumption Levels
610,610,48,Jakarta,High End,Yes,Yes,No,No,Yes,Yes,Credit,134.225,Yes,106.816666,-6.2,6156.8,Long-term Customers with High Consumption Levels
611,611,2,Jakarta,Mid End,Yes,No,No,No,No,No,Pulsa,62.14,Yes,106.816666,-6.2,5374.2,Short-term Customers with Low Consumption Levels
612,612,29,Jakarta,High End,No,No,Yes,No,Yes,Yes,Credit,128.18,Yes,106.816666,-6.2,6687.2,Short-term Customers with High Consumption Levels
613,613,15,Jakarta,High End,No,No,Yes,Yes,No,No,Pulsa,107.965,Yes,106.816666,-6.2,3374.8,Short-term Customers with High Consumption Levels
614,614,17,Jakarta,High End,No,No,No,No,No,No,Debit,91.52,Yes,106.816666,-6.2,5809.7,Short-term Customers with High Consumption Levels
615,615,56,Jakarta,High End,No,Yes,Yes,No,Yes,Yes,Debit,136.175,Yes,106.816666,-6.2,7286.5,Long-term Customers with High Consumption Levels
616,616,21,Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,122.525,Yes,106.816666,-6.2,6264.7,Short-term Customers with High Consumption Levels
617,617,1,Jakarta,Mid End,No,No,No,No,No,No,Digital Wallet,59.735,Yes,106.816666,-6.2,5931.9,Short-term Customers with Low Consumption Levels
618,618,1,Jakarta,High End,No,No,No,No,No,No,Pulsa,91.195,Yes,106.816666,-6.2,3672.5,Short-term Customers with High Consumption Levels
619,619,1,Jakarta,High End,No,No,Yes,No,Yes,No,Credit,111.215,Yes,106.816666,-6.2,5157.1,Short-term Customers with High Consumption Levels
620,620,35,Jakarta,High End,No,No,No,No,No,No,Pulsa,91.39,Yes,106.816666,-6.2,7036.9,Short-term Customers with High Consumption Levels
621,621,32,Jakarta,High End,No,Yes,Yes,No,Yes,Yes,Debit,138.255,Yes,106.816666,-6.2,5346.9,Short-term Customers with High Consumption Levels
622,622,33,Jakarta,High End,Yes,No,Yes,No,Yes,Yes,Digital Wallet,134.81,Yes,106.816666,-6.2,5799.3,Short-term Customers with High Consumption Levels
623,623,1,Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,114.855,Yes,106.816666,-6.2,5530.2,Short-term Customers with High Consumption Levels
624,624,8,Jakarta,High End,No,No,Yes,No,Yes,Yes,Pulsa,122.46,Yes,106.816666,-6.2,3820.7,Short-term Customers with High Consumption Levels
625,625,5,Jakarta,High End,No,Yes,No,No,Yes,Yes,Pulsa,125.125,Yes,106.816666,-6.2,6572.8,Short-term Customers with High Consumption Levels
626,626,2,Jakarta,High End,No,No,No,No,No,No,Pulsa,91.91,Yes,106.816666,-6.2,5926.7,Short-term Customers with High Consumption Levels
627,627,42,Jakarta,Mid End,No,Yes,No,Yes,No,No,Digital Wallet,43.615,Yes,106.816666,-6.2,2657.2,Long-term Customers with Low Consumption Levels
628,628,40,Jakarta,High End,No,No,No,No,Yes,Yes,Credit,122.915,Yes,106.816666,-6.2,7378.8,Long-term Customers with High Consumption Levels
629,629,57,Jakarta,High End,Yes,Yes,Yes,No,Yes,Yes,Debit,146.835,Yes,106.816666,-6.2,6159.4,Long-term Customers with High Consumption Levels
630,630,1,Jakarta,Mid End,No,No,No,No,No,Yes,Pulsa,46.67,Yes,106.816666,-6.2,6171.1,Short-term Customers with Low Consumption Levels
631,631,38,Jakarta,High End,No,No,Yes,No,Yes,Yes,Debit,129.025,Yes,106.816666,-6.2,6856.2,Long-term Customers with High Consumption Levels
632,632,2,Jakarta,Mid End,No,No,No,No,No,No,Digital Wallet,31.785,Yes,106.816666,-6.2,7244.9,Short-term Customers with Low Consumption Levels
633,633,8,Jakarta,High End,Yes,No,No,Yes,Yes,Yes,Debit,134.355,Yes,106.816666,-6.2,3071.9,Short-term Customers with High Consumption Levels
634,634,7,Jakarta,High End,No,No,No,No,Yes,No,Pulsa,110.24,Yes,106.816666,-6.2,2619.5,Short-term Customers with High Consumption Levels
635,635,31,Jakarta,High End,No,Yes,No,No,Yes,Yes,Pulsa,129.935,Yes,106.816666,-6.2,6970.6,Short-term Customers with High Consumption Levels
636,636,18,Jakarta,High End,No,Yes,No,No,Yes,No,Credit,117,Yes,106.816666,-6.2,3520.4,Short-term Customers with High Consumption Levels
637,637,14,Jakarta,High End,No,Yes,Yes,No,Yes,Yes,Pulsa,136.305,Yes,106.816666,-6.2,2979.6,Short-term Customers with High Consumption Levels
638,638,28,Jakarta,High End,Yes,Yes,No,No,Yes,Yes,Pulsa,137.93,Yes,106.816666,-6.2,4901,Short-term Customers with High Consumption Levels
639,639,15,Jakarta,High End,No,No,No,No,No,No,Credit,96.46,Yes,106.816666,-6.2,5918.9,Short-term Customers with High Consumption Levels
640,640,5,Jakarta,High End,No,Yes,No,Yes,No,Yes,Pulsa,116.155,Yes,106.816666,-6.2,5959.2,Short-term Customers with High Consumption Levels
641,641,1,Jakarta,High End,No,No,No,No,No,No,Pulsa,100.295,Yes,106.816666,-6.2,3582.8,Short-term Customers with High Consumption Levels
642,642,1,Jakarta,Mid End,No,No,No,No,No,Yes,Debit,45.825,Yes,106.816666,-6.2,3312.4,Short-term Customers with Low Consumption Levels
643,643,4,Jakarta,Mid End,No,Yes,No,No,Yes,Yes,Pulsa,63.115,Yes,106.816666,-6.2,5141.5,Short-term Customers with Low Consumption Levels
644,644,53,Jakarta,High End,No,Yes,No,No,Yes,Yes,Credit,127.92,Yes,106.816666,-6.2,8425.3,Long-term Customers with High Consumption Levels
645,645,59,Jakarta,High End,No,No,No,No,Yes,Yes,Debit,122.005,Yes,106.816666,-6.2,7007,Long-term Customers with High Consumption Levels
646,646,46,Jakarta,High End,Yes,Yes,Yes,No,Yes,No,Pulsa,130.91,Yes,106.816666,-6.2,7425.6,Long-term Customers with High Consumption Levels
647,647,14,Jakarta,High End,No,No,Yes,No,No,No,Pulsa,104.585,Yes,106.816666,-6.2,5401.5,Short-term Customers with High Consumption Levels
648,648,31,Jakarta,Mid End,No,No,Yes,Yes,No,No,Pulsa,71.825,Yes,106.816666,-6.2,3812.9,Short-term Customers with High Consumption Levels
649,649,13,Jakarta,Mid End,Yes,No,No,Yes,Yes,Yes,Pulsa,70.785,Yes,106.816666,-6.2,6775.6,Short-term Customers with Low Consumption Levels
650,650,35,Jakarta,High End,No,No,No,No,No,No,Credit,97.955,Yes,106.816666,-6.2,3620.5,Short-term Customers with High Consumption Levels
651,651,2,Jakarta,High End,Yes,No,No,No,No,No,Pulsa,98.41,Yes,106.816666,-6.2,6078.8,Short-term Customers with High Consumption Levels
652,652,1,Jakarta,High End,No,No,No,No,No,No,Digital Wallet,96.525,Yes,106.816666,-6.2,6175,Short-term Customers with High Consumption Levels
653,653,25,Jakarta,High End,No,Yes,No,No,No,Yes,Pulsa,116.61,Yes,106.816666,-6.2,5301.4,Short-term Customers with High Consumption Levels
654,654,16,Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,125.32,Yes,106.816666,-6.2,3494.4,Short-term Customers with High Consumption Levels
655,655,1,Jakarta,High End,No,No,No,No,No,No,Debit,90.35,Yes,106.816666,-6.2,4254.9,Short-term Customers with High Consumption Levels
656,656,36,Jakarta,High End,No,No,No,No,No,Yes,Credit,110.825,Yes,106.816666,-6.2,3953.3,Short-term Customers with High Consumption Levels
657,657,1,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.22,Yes,107.60981,-6.914744,5397.6,Short-term Customers with Low Consumption Levels
658,658,9,Bandung,High End,No,No,No,No,No,Yes,Pulsa,108.29,Yes,107.60981,-6.914744,4576,Short-term Customers with High Consumption Levels
659,659,8,Bandung,High End,No,No,No,No,Yes,No,Debit,104.13,Yes,107.60981,-6.914744,6592.3,Short-term Customers with High Consumption Levels
660,660,45,Bandung,Mid End,Yes,No,Yes,No,No,Yes,Credit,81.51,Yes,107.60981,-6.914744,3450.2,Long-term Customers with Low Consumption Levels
661,661,25,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,32.89,Yes,107.60981,-6.914744,4912.7,Short-term Customers with Low Consumption Levels
662,662,13,Bandung,High End,Yes,No,No,No,Yes,Yes,Digital Wallet,127.595,Yes,107.60981,-6.914744,7182.5,Short-term Customers with High Consumption Levels
663,663,46,Bandung,High End,Yes,Yes,No,No,No,Yes,Pulsa,121.81,Yes,107.60981,-6.914744,4391.4,Long-term Customers with High Consumption Levels
664,664,25,Bandung,High End,No,Yes,Yes,No,Yes,Yes,Digital Wallet,137.735,Yes,107.60981,-6.914744,5567.9,Short-term Customers with High Consumption Levels
665,665,18,Bandung,Mid End,No,No,Yes,Yes,Yes,Yes,Credit,106.6,Yes,107.60981,-6.914744,4297.8,Short-term Customers with High Consumption Levels
666,666,60,Bandung,High End,No,Yes,Yes,No,Yes,No,Pulsa,124.475,Yes,107.60981,-6.914744,5367.7,Long-term Customers with High Consumption Levels
667,667,30,Bandung,High End,No,No,No,No,Yes,Yes,Credit,122.265,Yes,107.60981,-6.914744,5323.5,Short-term Customers with High Consumption Levels
668,668,1,Bandung,Mid End,No,No,No,No,No,Yes,Digital Wallet,71.175,Yes,107.60981,-6.914744,3398.2,Short-term Customers with Low Consumption Levels
669,669,39,Bandung,High End,No,No,No,No,Yes,Yes,Debit,124.345,Yes,107.60981,-6.914744,6359.6,Long-term Customers with High Consumption Levels
670,670,1,Bandung,High End,No,No,No,No,Yes,Yes,Pulsa,122.98,Yes,107.60981,-6.914744,5242.9,Short-term Customers with High Consumption Levels
671,671,31,Bandung,High End,No,No,Yes,Yes,Yes,Yes,Pulsa,128.57,Yes,107.60981,-6.914744,5265,Short-term Customers with High Consumption Levels
672,672,3,Bandung,High End,No,No,No,No,No,No,Pulsa,98.865,Yes,107.60981,-6.914744,3809,Short-term Customers with High Consumption Levels
673,673,1,Bandung,High End,No,No,No,No,No,No,Pulsa,90.675,Yes,107.60981,-6.914744,6574.1,Short-term Customers with High Consumption Levels
674,674,7,Bandung,Mid End,Yes,No,No,Yes,No,No,Pulsa,44.85,Yes,107.60981,-6.914744,4576,Short-term Customers with Low Consumption Levels
675,675,61,Bandung,High End,No,Yes,Yes,No,Yes,Yes,Pulsa,137.215,Yes,107.60981,-6.914744,6514.3,Long-term Customers with High Consumption Levels
676,676,39,Bandung,Mid End,No,No,Yes,No,No,No,Credit,39.13,Yes,107.60981,-6.914744,4037.8,Long-term Customers with Low Consumption Levels
677,677,10,Bandung,High End,No,No,No,No,No,No,Pulsa,91.39,Yes,107.60981,-6.914744,2810.6,Short-term Customers with High Consumption Levels
678,678,1,Bandung,High End,No,Yes,No,No,No,No,Digital Wallet,104.26,Yes,107.60981,-6.914744,3972.8,Short-term Customers with High Consumption Levels
679,679,67,Bandung,High End,Yes,No,No,Yes,No,Yes,Credit,122.655,Yes,107.60981,-6.914744,5652.4,Long-term Customers with High Consumption Levels
680,680,6,Bandung,Mid End,No,No,No,No,No,No,Debit,57.98,Yes,107.60981,-6.914744,5882.5,Short-term Customers with Low Consumption Levels
681,681,1,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.48,Yes,107.60981,-6.914744,5466.5,Short-term Customers with Low Consumption Levels
682,682,33,Bandung,High End,No,Yes,Yes,Yes,Yes,Yes,Pulsa,143.585,Yes,107.60981,-6.914744,4421.3,Long-term Customers with High Consumption Levels
683,683,2,Bandung,High End,No,No,No,No,No,No,Credit,91.91,Yes,107.60981,-6.914744,6912.1,Short-term Customers with High Consumption Levels
684,684,7,Bandung,High End,No,No,Yes,No,Yes,Yes,Pulsa,129.025,Yes,107.60981,-6.914744,3233.1,Short-term Customers with High Consumption Levels
685,685,1,Bandung,High End,No,No,No,Yes,Yes,No,Pulsa,110.24,Yes,107.60981,-6.914744,3415.1,Short-term Customers with High Consumption Levels
686,686,52,Bandung,High End,No,Yes,Yes,Yes,Yes,Yes,Debit,136.5,Yes,107.60981,-6.914744,6019,Long-term Customers with High Consumption Levels
687,687,22,Bandung,Mid End,Yes,No,No,No,No,No,Pulsa,70.785,Yes,107.60981,-6.914744,3178.5,Short-term Customers with Low Consumption Levels
688,688,47,Bandung,High End,No,No,Yes,No,No,Yes,Pulsa,110.89,Yes,107.60981,-6.914744,4720.3,Long-term Customers with High Consumption Levels
689,689,33,Bandung,High End,No,No,No,No,No,Yes,Pulsa,108.355,Yes,107.60981,-6.914744,7092.8,Short-term Customers with High Consumption Levels
690,690,18,Bandung,Mid End,No,Yes,Yes,No,No,No,Credit,43.55,Yes,107.60981,-6.914744,7116.2,Short-term Customers with Low Consumption Levels
691,691,24,Bandung,High End,No,No,No,No,Yes,Yes,Pulsa,117.455,Yes,107.60981,-6.914744,7209.8,Short-term Customers with High Consumption Levels
692,692,1,Bandung,High End,No,No,No,No,Yes,Yes,Pulsa,117.975,Yes,107.60981,-6.914744,7098,Short-term Customers with High Consumption Levels
693,693,4,Bandung,High End,No,Yes,No,No,Yes,No,Digital Wallet,116.48,Yes,107.60981,-6.914744,6095.7,Short-term Customers with High Consumption Levels
694,694,2,Bandung,Mid End,No,No,Yes,No,Yes,Yes,Pulsa,64.025,Yes,107.60981,-6.914744,7507.5,Short-term Customers with Low Consumption Levels
695,695,1,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.675,Yes,107.60981,-6.914744,3394.3,Short-term Customers with Low Consumption Levels
696,696,19,Bandung,High End,Yes,Yes,No,No,No,Yes,Pulsa,123.695,Yes,107.60981,-6.914744,7579,Short-term Customers with High Consumption Levels
697,697,22,Bandung,High End,Yes,No,No,No,Yes,Yes,Debit,131.755,Yes,107.60981,-6.914744,6102.2,Short-term Customers with High Consumption Levels
698,698,4,Bandung,High End,No,No,No,No,No,No,Credit,91.065,Yes,107.60981,-6.914744,4680,Short-term Customers with High Consumption Levels
699,699,4,Bandung,High End,No,No,No,No,No,No,Pulsa,97.045,Yes,107.60981,-6.914744,5216.9,Short-term Customers with High Consumption Levels
700,700,4,Bandung,Mid End,No,No,No,No,No,No,Digital Wallet,65.52,Yes,107.60981,-6.914744,5718.7,Short-term Customers with Low Consumption Levels
701,701,7,Bandung,High End,Yes,No,No,No,No,No,Digital Wallet,103.545,Yes,107.60981,-6.914744,5866.9,Short-term Customers with High Consumption Levels
702,702,19,Bandung,High End,No,No,Yes,No,No,No,Pulsa,103.805,Yes,107.60981,-6.914744,4829.5,Short-term Customers with High Consumption Levels
703,703,5,Bandung,High End,No,Yes,No,No,No,No,Pulsa,102.375,Yes,107.60981,-6.914744,4421.3,Short-term Customers with High Consumption Levels
704,704,8,Bandung,High End,No,No,No,No,Yes,No,Credit,104.585,Yes,107.60981,-6.914744,4475.9,Short-term Customers with High Consumption Levels
705,705,1,Bandung,Mid End,No,No,No,No,No,No,Digital Wallet,65.13,Yes,107.60981,-6.914744,6211.4,Short-term Customers with Low Consumption Levels
706,706,2,Bandung,High End,No,No,Yes,No,No,No,Pulsa,99.32,Yes,107.60981,-6.914744,5642,Short-term Customers with High Consumption Levels
707,707,3,Bandung,High End,No,No,Yes,Yes,Yes,Yes,Pulsa,128.31,Yes,107.60981,-6.914744,5090.8,Short-term Customers with High Consumption Levels
708,708,13,Bandung,High End,Yes,No,No,No,Yes,Yes,Pulsa,131.04,Yes,107.60981,-6.914744,4249.7,Short-term Customers with High Consumption Levels
709,709,28,Bandung,High End,No,No,No,No,Yes,Yes,Debit,117.13,Yes,107.60981,-6.914744,7745.4,Short-term Customers with High Consumption Levels
710,710,15,Bandung,Mid End,No,No,No,No,No,No,Pulsa,67.015,Yes,107.60981,-6.914744,2713.1,Short-term Customers with Low Consumption Levels
711,711,10,Bandung,High End,No,No,No,No,No,Yes,Pulsa,103.025,Yes,107.60981,-6.914744,5012.8,Short-term Customers with High Consumption Levels
712,712,5,Jakarta,High End,No,No,No,No,Yes,Yes,Debit,123.305,Yes,106.816666,-6.2,7411.3,Short-term Customers with High Consumption Levels
713,713,2,Jakarta,High End,No,No,No,No,No,Yes,Pulsa,111.41,Yes,106.816666,-6.2,2843.1,Short-term Customers with High Consumption Levels
714,714,1,Jakarta,Mid End,No,No,No,No,No,No,Digital Wallet,57.72,Yes,106.816666,-6.2,4165.2,Short-term Customers with Low Consumption Levels
715,715,5,Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,116.35,Yes,106.816666,-6.2,3533.4,Short-term Customers with High Consumption Levels
716,716,1,Jakarta,High End,No,No,No,No,Yes,No,Pulsa,111.865,Yes,106.816666,-6.2,6295.9,Short-term Customers with High Consumption Levels
717,717,4,Jakarta,Mid End,No,No,No,No,Yes,Yes,Pulsa,57.915,Yes,106.816666,-6.2,7286.5,Short-term Customers with Low Consumption Levels
718,718,31,Jakarta,Mid End,Yes,No,No,Yes,No,No,Debit,46.02,Yes,106.816666,-6.2,2687.1,Short-term Customers with Low Consumption Levels
719,719,1,Jakarta,High End,No,No,No,No,Yes,Yes,Digital Wallet,124.345,Yes,106.816666,-6.2,4514.9,Short-term Customers with High Consumption Levels
720,720,1,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,27.235,Yes,106.816666,-6.2,5570.5,Short-term Customers with Low Consumption Levels
721,721,10,Jakarta,Mid End,No,No,No,No,No,Yes,Pulsa,45.11,Yes,106.816666,-6.2,4217.2,Short-term Customers with Low Consumption Levels
722,722,15,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,25.675,Yes,106.816666,-6.2,3156.4,Short-term Customers with Low Consumption Levels
723,723,17,Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,120.315,Yes,106.816666,-6.2,7507.5,Short-term Customers with High Consumption Levels
724,724,53,Jakarta,Mid End,Yes,No,No,Yes,No,No,Pulsa,78.065,Yes,106.816666,-6.2,6852.3,Long-term Customers with Low Consumption Levels
725,725,16,Jakarta,High End,No,Yes,No,No,No,No,Credit,96.59,Yes,106.816666,-6.2,2698.8,Short-term Customers with High Consumption Levels
726,726,9,Jakarta,High End,No,No,No,No,Yes,No,Pulsa,110.955,Yes,106.816666,-6.2,3577.6,Short-term Customers with High Consumption Levels
727,727,25,Jakarta,Mid End,Yes,Yes,Yes,Yes,Yes,No,Digital Wallet,96.59,Yes,106.816666,-6.2,6727.5,Short-term Customers with High Consumption Levels
728,728,4,Jakarta,High End,No,No,Yes,Yes,Yes,Yes,Debit,127.53,Yes,106.816666,-6.2,3763.5,Short-term Customers with High Consumption Levels
729,729,50,Jakarta,High End,Yes,Yes,No,Yes,Yes,Yes,Pulsa,142.545,Yes,106.816666,-6.2,7611.5,Long-term Customers with High Consumption Levels
730,730,9,Jakarta,High End,No,No,No,No,No,No,Pulsa,96.915,Yes,106.816666,-6.2,4088.5,Short-term Customers with High Consumption Levels
731,731,3,Jakarta,High End,No,No,Yes,No,Yes,Yes,Pulsa,131.235,Yes,106.816666,-6.2,6956.3,Short-term Customers with High Consumption Levels
732,732,10,Jakarta,High End,No,No,Yes,No,Yes,Yes,Pulsa,123.37,Yes,106.816666,-6.2,3681.6,Short-term Customers with High Consumption Levels
733,733,32,Jakarta,High End,No,No,Yes,Yes,Yes,Yes,Pulsa,136.37,Yes,106.816666,-6.2,5155.8,Short-term Customers with High Consumption Levels
734,734,9,Jakarta,Mid End,No,No,No,No,No,No,Debit,31.33,Yes,106.816666,-6.2,4153.5,Short-term Customers with Low Consumption Levels
735,735,66,Jakarta,High End,No,Yes,No,Yes,Yes,Yes,Pulsa,135.265,Yes,106.816666,-6.2,7155.2,Long-term Customers with High Consumption Levels
736,736,3,Jakarta,High End,No,No,Yes,Yes,Yes,No,Digital Wallet,114.855,Yes,106.816666,-6.2,6762.6,Short-term Customers with High Consumption Levels
